step 0: train loss 10.9987, val loss 10.9994
iter 83840: loss 3.4844, time 180.03ms, ETA: 1d 4h, progress: 14.0%
iter 83850: loss 3.2500, time 189.48ms, ETA: 1d 4h, progress: 14.0%
iter 83860: loss 3.3125, time 185.37ms, ETA: 1d 4h, progress: 14.0%
iter 83870: loss 3.3750, time 189.09ms, ETA: 1d 4h, progress: 14.0%
iter 83880: loss 3.2500, time 180.95ms, ETA: 1d 4h, progress: 14.0%
iter 83890: loss 3.4375, time 187.14ms, ETA: 1d 4h, progress: 14.0%
iter 83900: loss 3.3125, time 182.13ms, ETA: 1d 4h, progress: 14.0%
iter 83910: loss 3.4375, time 188.41ms, ETA: 1d 4h, progress: 14.0%
iter 83920: loss 3.3594, time 180.27ms, ETA: 1d 4h, progress: 14.0%
iter 83930: loss 3.4375, time 184.36ms, ETA: 1d 4h, progress: 14.0%
iter 83940: loss 3.2344, time 186.75ms, ETA: 1d 4h, progress: 14.0%
iter 83950: loss 3.2656, time 183.52ms, ETA: 1d 4h, progress: 14.0%
iter 83960: loss 3.3438, time 182.60ms, ETA: 1d 4h, progress: 14.0%
iter 83970: loss 3.2500, time 186.38ms, ETA: 1d 4h, progress: 14.0%
iter 83980: loss 3.1562, time 184.04ms, ETA: 1d 4h, progress: 14.0%
iter 83990: loss 3.2031, time 184.04ms, ETA: 1d 4h, progress: 14.0%
[2025-08-28 00:57:02,575] [INFO] [logging.py:107:log_dist] [Rank 0] step=2100, skipped=0, lr=[0.0005753326932165197], mom=[[0.9, 0.95]]
[2025-08-28 00:57:02,587] [INFO] [timer.py:264:stop] epoch=0/micro_step=84000/global_step=2100, RunningAvgSamplesPerSec=621.7109025922554, CurrSamplesPerSec=615.5471959763847, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
step 84000: train loss 3.3381, val loss 3.3555 | ETA: 1d 4h (2025-08-29 05:47:12) | Progress: 14.0%
saving checkpoint to out
iter 84000: loss 3.4375, time 17050.42ms, ETA: 1d 4h, progress: 14.0%
iter 84010: loss 3.1406, time 178.30ms, ETA: 1d 4h, progress: 14.0%
iter 84020: loss 3.3438, time 179.68ms, ETA: 1d 4h, progress: 14.0%
iter 84030: loss 3.2969, time 180.31ms, ETA: 1d 4h, progress: 14.0%
iter 84040: loss 3.3906, time 178.61ms, ETA: 1d 4h, progress: 14.0%
iter 84050: loss 3.3438, time 180.76ms, ETA: 1d 4h, progress: 14.0%
iter 84060: loss 3.4062, time 181.80ms, ETA: 1d 4h, progress: 14.0%
iter 84070: loss 3.4062, time 181.33ms, ETA: 1d 4h, progress: 14.0%
iter 84080: loss 3.3594, time 179.20ms, ETA: 1d 4h, progress: 14.0%
iter 84090: loss 3.4062, time 180.24ms, ETA: 1d 4h, progress: 14.0%
iter 84100: loss 3.4375, time 180.96ms, ETA: 1d 4h, progress: 14.0%
iter 84110: loss 3.1875, time 179.93ms, ETA: 1d 4h, progress: 14.0%
iter 84120: loss 3.3125, time 179.63ms, ETA: 1d 4h, progress: 14.0%
iter 84130: loss 3.2656, time 182.16ms, ETA: 1d 4h, progress: 14.0%
iter 84140: loss 3.3906, time 180.55ms, ETA: 1d 4h, progress: 14.0%
iter 84150: loss 3.3281, time 180.67ms, ETA: 1d 4h, progress: 14.0%
iter 84160: loss 3.4219, time 176.99ms, ETA: 1d 4h, progress: 14.0%
iter 84170: loss 3.1875, time 182.40ms, ETA: 1d 4h, progress: 14.0%
iter 84180: loss 3.4688, time 181.89ms, ETA: 1d 4h, progress: 14.0%
iter 84190: loss 3.3281, time 179.39ms, ETA: 1d 4h, progress: 14.0%
iter 84200: loss 3.3281, time 179.88ms, ETA: 1d 4h, progress: 14.0%
iter 84210: loss 3.2188, time 184.81ms, ETA: 1d 4h, progress: 14.0%
iter 84220: loss 3.3438, time 185.72ms, ETA: 1d 4h, progress: 14.0%
iter 84230: loss 3.3750, time 180.39ms, ETA: 1d 4h, progress: 14.0%
iter 84240: loss 3.3906, time 179.15ms, ETA: 1d 4h, progress: 14.0%
iter 84250: loss 3.4844, time 183.49ms, ETA: 1d 4h, progress: 14.0%
iter 84260: loss 3.4531, time 180.93ms, ETA: 1d 4h, progress: 14.0%
iter 84270: loss 3.4219, time 188.42ms, ETA: 1d 4h, progress: 14.0%
iter 84280: loss 3.3750, time 179.91ms, ETA: 1d 4h, progress: 14.0%
iter 84290: loss 3.3281, time 181.64ms, ETA: 1d 4h, progress: 14.0%
iter 84300: loss 3.2031, time 182.43ms, ETA: 1d 4h, progress: 14.1%
iter 84310: loss 3.3438, time 182.87ms, ETA: 1d 4h, progress: 14.1%
iter 84320: loss 3.2344, time 182.35ms, ETA: 1d 4h, progress: 14.1%
iter 84330: loss 3.3125, time 185.84ms, ETA: 1d 4h, progress: 14.1%
iter 84340: loss 3.1250, time 185.35ms, ETA: 1d 4h, progress: 14.1%
iter 84350: loss 3.1562, time 183.93ms, ETA: 1d 4h, progress: 14.1%
iter 84360: loss 2.9531, time 178.66ms, ETA: 1d 4h, progress: 14.1%
iter 84370: loss 3.3594, time 184.79ms, ETA: 1d 4h, progress: 14.1%
iter 84380: loss 3.4531, time 181.97ms, ETA: 1d 4h, progress: 14.1%
iter 84390: loss 3.2188, time 182.69ms, ETA: 1d 4h, progress: 14.1%
[2025-08-28 00:58:32,432] [INFO] [logging.py:107:log_dist] [Rank 0] step=2110, skipped=0, lr=[0.0005750952253439817], mom=[[0.9, 0.95]]
[2025-08-28 00:58:32,444] [INFO] [timer.py:264:stop] epoch=0/micro_step=84400/global_step=2110, RunningAvgSamplesPerSec=621.7474018711348, CurrSamplesPerSec=622.9303804011598, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
iter 84400: loss 3.2812, time 179.18ms, ETA: 1d 4h, progress: 14.1%
iter 84410: loss 3.3438, time 185.81ms, ETA: 1d 4h, progress: 14.1%
iter 84420: loss 3.4531, time 182.76ms, ETA: 1d 4h, progress: 14.1%
iter 84430: loss 3.3125, time 183.55ms, ETA: 1d 4h, progress: 14.1%
iter 84440: loss 3.2500, time 180.33ms, ETA: 1d 4h, progress: 14.1%
iter 84450: loss 3.4219, time 187.52ms, ETA: 1d 4h, progress: 14.1%
iter 84460: loss 3.4844, time 183.51ms, ETA: 1d 4h, progress: 14.1%
iter 84470: loss 3.3438, time 184.56ms, ETA: 1d 4h, progress: 14.1%
iter 84480: loss 3.4844, time 181.00ms, ETA: 1d 4h, progress: 14.1%
iter 84490: loss 3.3438, time 187.26ms, ETA: 1d 4h, progress: 14.1%
iter 84500: loss 3.5000, time 184.37ms, ETA: 1d 4h, progress: 14.1%
iter 84510: loss 3.3906, time 182.42ms, ETA: 1d 4h, progress: 14.1%
iter 84520: loss 3.2500, time 182.65ms, ETA: 1d 4h, progress: 14.1%
iter 84530: loss 3.3594, time 187.96ms, ETA: 1d 4h, progress: 14.1%
iter 84540: loss 3.2188, time 184.75ms, ETA: 1d 4h, progress: 14.1%
iter 84550: loss 3.3750, time 184.01ms, ETA: 1d 4h, progress: 14.1%
iter 84560: loss 3.4219, time 184.04ms, ETA: 1d 4h, progress: 14.1%
iter 84570: loss 3.3750, time 184.26ms, ETA: 1d 4h, progress: 14.1%
iter 84580: loss 3.5312, time 184.48ms, ETA: 1d 4h, progress: 14.1%
iter 84590: loss 3.2031, time 185.28ms, ETA: 1d 4h, progress: 14.1%
iter 84600: loss 3.3906, time 181.35ms, ETA: 1d 4h, progress: 14.1%
iter 84610: loss 3.4062, time 182.48ms, ETA: 1d 4h, progress: 14.1%
iter 84620: loss 3.4219, time 184.24ms, ETA: 1d 4h, progress: 14.1%
iter 84630: loss 3.3594, time 187.22ms, ETA: 1d 4h, progress: 14.1%
iter 84640: loss 3.4219, time 180.13ms, ETA: 1d 4h, progress: 14.1%
iter 84650: loss 3.3438, time 185.93ms, ETA: 1d 4h, progress: 14.1%
iter 84660: loss 3.3750, time 184.33ms, ETA: 1d 4h, progress: 14.1%
iter 84670: loss 3.3281, time 189.60ms, ETA: 1d 4h, progress: 14.1%
iter 84680: loss 3.3125, time 174.86ms, ETA: 1d 4h, progress: 14.1%
iter 84690: loss 3.2188, time 185.52ms, ETA: 1d 4h, progress: 14.1%
iter 84700: loss 3.4531, time 181.60ms, ETA: 1d 4h, progress: 14.1%
iter 84710: loss 3.3906, time 184.90ms, ETA: 1d 4h, progress: 14.1%
iter 84720: loss 3.4375, time 180.87ms, ETA: 1d 4h, progress: 14.1%
iter 84730: loss 3.4219, time 184.60ms, ETA: 1d 4h, progress: 14.1%
iter 84740: loss 3.6094, time 184.30ms, ETA: 1d 4h, progress: 14.1%
iter 84750: loss 3.2656, time 189.19ms, ETA: 1d 4h, progress: 14.1%
iter 84760: loss 3.4531, time 180.13ms, ETA: 1d 4h, progress: 14.1%
iter 84770: loss 3.4531, time 184.41ms, ETA: 1d 4h, progress: 14.1%
iter 84780: loss 3.2812, time 183.32ms, ETA: 1d 4h, progress: 14.1%
iter 84790: loss 3.2656, time 188.19ms, ETA: 1d 4h, progress: 14.1%
[2025-08-28 00:59:46,516] [INFO] [logging.py:107:log_dist] [Rank 0] step=2120, skipped=0, lr=[0.0005748566751604967], mom=[[0.9, 0.95]]
[2025-08-28 00:59:46,529] [INFO] [timer.py:264:stop] epoch=0/micro_step=84800/global_step=2120, RunningAvgSamplesPerSec=621.7237831402235, CurrSamplesPerSec=615.1777913354689, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
iter 84800: loss 3.3594, time 180.33ms, ETA: 1d 4h, progress: 14.1%
iter 84810: loss 3.3750, time 183.82ms, ETA: 1d 4h, progress: 14.1%
iter 84820: loss 3.2188, time 185.35ms, ETA: 1d 4h, progress: 14.1%
iter 84830: loss 3.2969, time 183.35ms, ETA: 1d 4h, progress: 14.1%
iter 84840: loss 3.2812, time 178.17ms, ETA: 1d 4h, progress: 14.1%
iter 84850: loss 3.3594, time 188.86ms, ETA: 1d 4h, progress: 14.1%
iter 84860: loss 3.4531, time 182.89ms, ETA: 1d 4h, progress: 14.1%
iter 84870: loss 3.2344, time 184.21ms, ETA: 1d 4h, progress: 14.1%
iter 84880: loss 3.5156, time 180.16ms, ETA: 1d 4h, progress: 14.1%
iter 84890: loss 3.5469, time 192.82ms, ETA: 1d 4h, progress: 14.1%
iter 84900: loss 3.2656, time 183.45ms, ETA: 1d 4h, progress: 14.1%
iter 84910: loss 3.3750, time 183.92ms, ETA: 1d 4h, progress: 14.2%
iter 84920: loss 3.3125, time 176.27ms, ETA: 1d 4h, progress: 14.2%
iter 84930: loss 3.2812, time 186.67ms, ETA: 1d 4h, progress: 14.2%
iter 84940: loss 3.2812, time 183.49ms, ETA: 1d 4h, progress: 14.2%
iter 84950: loss 3.1250, time 183.24ms, ETA: 1d 4h, progress: 14.2%
iter 84960: loss 3.4844, time 182.11ms, ETA: 1d 4h, progress: 14.2%
iter 84970: loss 3.5000, time 182.91ms, ETA: 1d 4h, progress: 14.2%
iter 84980: loss 3.3281, time 182.51ms, ETA: 1d 4h, progress: 14.2%
iter 84990: loss 3.3125, time 189.31ms, ETA: 1d 4h, progress: 14.2%
step 85000: train loss 3.3442, val loss 3.3502 | ETA: 1d 4h (2025-08-29 05:47:12) | Progress: 14.2%
saving checkpoint to out
iter 85000: loss 3.2656, time 17095.37ms, ETA: 1d 4h, progress: 14.2%
iter 85010: loss 3.2812, time 179.99ms, ETA: 1d 4h, progress: 14.2%
iter 85020: loss 3.3750, time 180.00ms, ETA: 1d 4h, progress: 14.2%
iter 85030: loss 3.5000, time 180.35ms, ETA: 1d 4h, progress: 14.2%
iter 85040: loss 3.5000, time 179.29ms, ETA: 1d 4h, progress: 14.2%
iter 85050: loss 3.2812, time 180.88ms, ETA: 1d 4h, progress: 14.2%
iter 85060: loss 3.6250, time 179.89ms, ETA: 1d 4h, progress: 14.2%
iter 85070: loss 3.1875, time 179.93ms, ETA: 1d 4h, progress: 14.2%
iter 85080: loss 3.3750, time 179.42ms, ETA: 1d 4h, progress: 14.2%
iter 85090: loss 3.4844, time 179.85ms, ETA: 1d 4h, progress: 14.2%
iter 85100: loss 3.3906, time 180.40ms, ETA: 1d 4h, progress: 14.2%
iter 85110: loss 3.2656, time 179.93ms, ETA: 1d 4h, progress: 14.2%
iter 85120: loss 3.3594, time 176.08ms, ETA: 1d 4h, progress: 14.2%
iter 85130: loss 3.2656, time 179.43ms, ETA: 1d 4h, progress: 14.2%
iter 85140: loss 3.5156, time 180.19ms, ETA: 1d 4h, progress: 14.2%
iter 85150: loss 3.4844, time 180.91ms, ETA: 1d 4h, progress: 14.2%
iter 85160: loss 3.3750, time 193.21ms, ETA: 1d 4h, progress: 14.2%
iter 85170: loss 3.3281, time 180.62ms, ETA: 1d 4h, progress: 14.2%
iter 85180: loss 3.4375, time 181.10ms, ETA: 1d 4h, progress: 14.2%
iter 85190: loss 3.3281, time 184.98ms, ETA: 1d 4h, progress: 14.2%
[2025-08-28 01:01:16,816] [INFO] [logging.py:107:log_dist] [Rank 0] step=2130, skipped=0, lr=[0.0005746170437194734], mom=[[0.9, 0.95]]
[2025-08-28 01:01:16,828] [INFO] [timer.py:264:stop] epoch=0/micro_step=85200/global_step=2130, RunningAvgSamplesPerSec=621.7362327096812, CurrSamplesPerSec=624.937350140372, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
iter 85200: loss 3.5781, time 180.67ms, ETA: 1d 4h, progress: 14.2%
iter 85210: loss 3.3594, time 182.26ms, ETA: 1d 4h, progress: 14.2%
iter 85220: loss 3.4375, time 183.17ms, ETA: 1d 4h, progress: 14.2%
iter 85230: loss 3.3438, time 185.06ms, ETA: 1d 4h, progress: 14.2%
iter 85240: loss 3.2969, time 179.91ms, ETA: 1d 4h, progress: 14.2%
iter 85250: loss 3.4375, time 185.81ms, ETA: 1d 4h, progress: 14.2%
iter 85260: loss 3.2344, time 185.47ms, ETA: 1d 4h, progress: 14.2%
iter 85270: loss 3.0469, time 185.78ms, ETA: 1d 4h, progress: 14.2%
iter 85280: loss 3.4062, time 178.83ms, ETA: 1d 4h, progress: 14.2%
iter 85290: loss 3.5000, time 184.55ms, ETA: 1d 4h, progress: 14.2%
iter 85300: loss 3.4375, time 183.88ms, ETA: 1d 4h, progress: 14.2%
iter 85310: loss 3.4062, time 183.21ms, ETA: 1d 4h, progress: 14.2%
iter 85320: loss 3.3125, time 180.38ms, ETA: 1d 4h, progress: 14.2%
iter 85330: loss 3.5156, time 186.58ms, ETA: 1d 4h, progress: 14.2%
iter 85340: loss 3.4844, time 184.79ms, ETA: 1d 4h, progress: 14.2%
iter 85350: loss 3.1406, time 183.91ms, ETA: 1d 4h, progress: 14.2%
iter 85360: loss 3.4219, time 178.42ms, ETA: 1d 4h, progress: 14.2%
iter 85370: loss 3.3906, time 182.14ms, ETA: 1d 4h, progress: 14.2%
iter 85380: loss 3.2812, time 189.73ms, ETA: 1d 4h, progress: 14.2%
iter 85390: loss 3.2188, time 181.53ms, ETA: 1d 4h, progress: 14.2%
iter 85400: loss 3.5312, time 178.25ms, ETA: 1d 4h, progress: 14.2%
iter 85410: loss 3.2812, time 185.70ms, ETA: 1d 4h, progress: 14.2%
iter 85420: loss 3.4062, time 186.13ms, ETA: 1d 4h, progress: 14.2%
iter 85430: loss 3.2656, time 183.82ms, ETA: 1d 4h, progress: 14.2%
iter 85440: loss 3.2344, time 183.16ms, ETA: 1d 4h, progress: 14.2%
iter 85450: loss 3.3125, time 181.35ms, ETA: 1d 4h, progress: 14.2%
iter 85460: loss 3.4062, time 188.44ms, ETA: 1d 4h, progress: 14.2%
iter 85470: loss 3.3594, time 183.80ms, ETA: 1d 4h, progress: 14.2%
iter 85480: loss 3.4375, time 183.27ms, ETA: 1d 4h, progress: 14.2%
iter 85490: loss 3.5312, time 182.46ms, ETA: 1d 4h, progress: 14.2%
iter 85500: loss 3.2656, time 188.83ms, ETA: 1d 4h, progress: 14.2%
iter 85510: loss 3.3750, time 183.96ms, ETA: 1d 4h, progress: 14.3%
iter 85520: loss 3.3438, time 180.99ms, ETA: 1d 4h, progress: 14.3%
iter 85530: loss 3.3906, time 180.59ms, ETA: 1d 4h, progress: 14.3%
iter 85540: loss 3.1406, time 189.33ms, ETA: 1d 4h, progress: 14.3%
iter 85550: loss 3.5000, time 180.75ms, ETA: 1d 4h, progress: 14.3%
iter 85560: loss 3.4062, time 180.39ms, ETA: 1d 4h, progress: 14.3%
iter 85570: loss 3.2656, time 187.85ms, ETA: 1d 4h, progress: 14.3%
iter 85580: loss 3.4219, time 187.84ms, ETA: 1d 4h, progress: 14.3%
iter 85590: loss 3.3438, time 187.48ms, ETA: 1d 4h, progress: 14.3%
[2025-08-28 01:02:30,758] [INFO] [logging.py:107:log_dist] [Rank 0] step=2140, skipped=0, lr=[0.0005743763320790953], mom=[[0.9, 0.95]]
[2025-08-28 01:02:30,771] [INFO] [timer.py:264:stop] epoch=0/micro_step=85600/global_step=2140, RunningAvgSamplesPerSec=621.7202753145787, CurrSamplesPerSec=613.5655833334318, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
iter 85600: loss 3.1875, time 180.29ms, ETA: 1d 4h, progress: 14.3%
iter 85610: loss 3.3438, time 185.30ms, ETA: 1d 4h, progress: 14.3%
iter 85620: loss 3.3594, time 183.71ms, ETA: 1d 4h, progress: 14.3%
iter 85630: loss 3.4062, time 202.21ms, ETA: 1d 4h, progress: 14.3%
iter 85640: loss 3.2812, time 179.71ms, ETA: 1d 4h, progress: 14.3%
iter 85650: loss 3.4375, time 184.66ms, ETA: 1d 4h, progress: 14.3%
iter 85660: loss 3.2500, time 185.21ms, ETA: 1d 4h, progress: 14.3%
iter 85670: loss 3.2031, time 187.75ms, ETA: 1d 4h, progress: 14.3%
iter 85680: loss 3.3906, time 184.04ms, ETA: 1d 4h, progress: 14.3%
iter 85690: loss 3.5312, time 179.08ms, ETA: 1d 4h, progress: 14.3%
iter 85700: loss 3.1406, time 182.87ms, ETA: 1d 4h, progress: 14.3%
iter 85710: loss 3.2812, time 190.20ms, ETA: 1d 4h, progress: 14.3%
iter 85720: loss 3.5000, time 181.43ms, ETA: 1d 4h, progress: 14.3%
iter 85730: loss 3.2812, time 189.06ms, ETA: 1d 4h, progress: 14.3%
iter 85740: loss 3.3438, time 185.57ms, ETA: 1d 4h, progress: 14.3%
iter 85750: loss 3.3438, time 184.07ms, ETA: 1d 4h, progress: 14.3%
iter 85760: loss 3.2031, time 181.88ms, ETA: 1d 4h, progress: 14.3%
iter 85770: loss 3.3594, time 186.67ms, ETA: 1d 4h, progress: 14.3%
iter 85780: loss 3.4219, time 187.20ms, ETA: 1d 4h, progress: 14.3%
iter 85790: loss 3.4531, time 184.08ms, ETA: 1d 4h, progress: 14.3%
iter 85800: loss 3.2656, time 181.65ms, ETA: 1d 4h, progress: 14.3%
iter 85810: loss 3.3594, time 188.79ms, ETA: 1d 4h, progress: 14.3%
iter 85820: loss 3.4688, time 185.76ms, ETA: 1d 4h, progress: 14.3%
iter 85830: loss 3.2656, time 190.05ms, ETA: 1d 4h, progress: 14.3%
iter 85840: loss 3.7344, time 182.95ms, ETA: 1d 4h, progress: 14.3%
iter 85850: loss 3.5781, time 185.60ms, ETA: 1d 4h, progress: 14.3%
iter 85860: loss 3.2656, time 189.96ms, ETA: 1d 4h, progress: 14.3%
iter 85870: loss 3.3594, time 184.33ms, ETA: 1d 4h, progress: 14.3%
iter 85880: loss 3.2500, time 177.68ms, ETA: 1d 4h, progress: 14.3%
iter 85890: loss 3.3438, time 182.06ms, ETA: 1d 4h, progress: 14.3%
iter 85900: loss 3.5156, time 184.83ms, ETA: 1d 4h, progress: 14.3%
iter 85910: loss 3.3906, time 182.16ms, ETA: 1d 4h, progress: 14.3%
iter 85920: loss 3.4219, time 181.25ms, ETA: 1d 4h, progress: 14.3%
iter 85930: loss 3.3906, time 195.69ms, ETA: 1d 4h, progress: 14.3%
iter 85940: loss 3.3594, time 187.66ms, ETA: 1d 4h, progress: 14.3%
iter 85950: loss 3.1094, time 186.12ms, ETA: 1d 4h, progress: 14.3%
iter 85960: loss 3.2812, time 183.09ms, ETA: 1d 4h, progress: 14.3%
iter 85970: loss 3.4062, time 190.90ms, ETA: 1d 4h, progress: 14.3%
iter 85980: loss 3.3281, time 187.76ms, ETA: 1d 4h, progress: 14.3%
iter 85990: loss 3.2500, time 184.90ms, ETA: 1d 4h, progress: 14.3%
[2025-08-28 01:03:45,117] [INFO] [logging.py:107:log_dist] [Rank 0] step=2150, skipped=0, lr=[0.000574134541302316], mom=[[0.9, 0.95]]
[2025-08-28 01:03:45,129] [INFO] [timer.py:264:stop] epoch=0/micro_step=86000/global_step=2150, RunningAvgSamplesPerSec=621.6823572739457, CurrSamplesPerSec=610.591323088918, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
step 86000: train loss 3.3423, val loss 3.3546 | ETA: 1d 4h (2025-08-29 05:47:14) | Progress: 14.3%
saving checkpoint to out
iter 86000: loss 3.3281, time 17124.81ms, ETA: 1d 4h, progress: 14.3%
iter 86010: loss 3.2812, time 180.35ms, ETA: 1d 4h, progress: 14.3%
iter 86020: loss 3.4531, time 179.54ms, ETA: 1d 4h, progress: 14.3%
iter 86030: loss 3.6406, time 180.05ms, ETA: 1d 4h, progress: 14.3%
iter 86040: loss 3.0938, time 178.85ms, ETA: 1d 4h, progress: 14.3%
iter 86050: loss 3.5156, time 180.84ms, ETA: 1d 4h, progress: 14.3%
iter 86060: loss 3.2344, time 181.35ms, ETA: 1d 4h, progress: 14.3%
iter 86070: loss 3.2812, time 179.63ms, ETA: 1d 4h, progress: 14.3%
iter 86080: loss 3.2969, time 178.00ms, ETA: 1d 4h, progress: 14.3%
iter 86090: loss 3.4531, time 180.89ms, ETA: 1d 4h, progress: 14.3%
iter 86100: loss 3.2656, time 180.28ms, ETA: 1d 4h, progress: 14.3%
iter 86110: loss 3.5000, time 180.59ms, ETA: 1d 4h, progress: 14.4%
iter 86120: loss 3.4688, time 178.34ms, ETA: 1d 4h, progress: 14.4%
iter 86130: loss 3.3438, time 180.83ms, ETA: 1d 4h, progress: 14.4%
iter 86140: loss 3.3438, time 180.88ms, ETA: 1d 4h, progress: 14.4%
iter 86150: loss 3.4531, time 181.06ms, ETA: 1d 4h, progress: 14.4%
iter 86160: loss 3.4062, time 177.85ms, ETA: 1d 4h, progress: 14.4%
iter 86170: loss 3.5938, time 182.35ms, ETA: 1d 4h, progress: 14.4%
iter 86180: loss 3.4219, time 180.13ms, ETA: 1d 4h, progress: 14.4%
iter 86190: loss 3.5469, time 182.04ms, ETA: 1d 4h, progress: 14.4%
iter 86200: loss 3.4531, time 178.09ms, ETA: 1d 4h, progress: 14.4%
iter 86210: loss 3.3750, time 182.63ms, ETA: 1d 4h, progress: 14.4%
iter 86220: loss 3.2656, time 180.97ms, ETA: 1d 4h, progress: 14.4%
iter 86230: loss 3.2344, time 183.18ms, ETA: 1d 4h, progress: 14.4%
iter 86240: loss 3.3438, time 177.74ms, ETA: 1d 4h, progress: 14.4%
iter 86250: loss 3.3750, time 185.09ms, ETA: 1d 4h, progress: 14.4%
iter 86260: loss 3.4531, time 184.10ms, ETA: 1d 4h, progress: 14.4%
iter 86270: loss 3.3906, time 181.51ms, ETA: 1d 4h, progress: 14.4%
iter 86280: loss 3.3438, time 182.69ms, ETA: 1d 4h, progress: 14.4%
iter 86290: loss 3.5469, time 185.96ms, ETA: 1d 4h, progress: 14.4%
iter 86300: loss 3.2344, time 187.74ms, ETA: 1d 4h, progress: 14.4%
iter 86310: loss 3.3125, time 182.77ms, ETA: 1d 4h, progress: 14.4%
iter 86320: loss 3.2969, time 181.89ms, ETA: 1d 4h, progress: 14.4%
iter 86330: loss 3.2031, time 184.60ms, ETA: 1d 4h, progress: 14.4%
iter 86340: loss 3.2188, time 183.77ms, ETA: 1d 4h, progress: 14.4%
iter 86350: loss 3.0469, time 186.82ms, ETA: 1d 4h, progress: 14.4%
iter 86360: loss 3.2812, time 181.82ms, ETA: 1d 4h, progress: 14.4%
iter 86370: loss 3.1562, time 184.40ms, ETA: 1d 4h, progress: 14.4%
iter 86380: loss 3.1562, time 187.58ms, ETA: 1d 4h, progress: 14.4%
iter 86390: loss 3.3594, time 184.90ms, ETA: 1d 4h, progress: 14.4%
[2025-08-28 01:05:15,199] [INFO] [logging.py:107:log_dist] [Rank 0] step=2160, skipped=0, lr=[0.0005738916724568546], mom=[[0.9, 0.95]]
[2025-08-28 01:05:15,212] [INFO] [timer.py:264:stop] epoch=0/micro_step=86400/global_step=2160, RunningAvgSamplesPerSec=621.707783011719, CurrSamplesPerSec=615.9803860908454, MemAllocated=0.42GB, MaxMemAllocated=7.37GB
iter 86400: loss 3.4219, time 183.27ms, ETA: 1d 4h, progress: 14.4%
iter 86410: loss 3.2344, time 182.55ms, ETA: 1d 4h, progress: 14.4%
iter 86420: loss 3.2969, time 184.79ms, ETA: 1d 4h, progress: 14.4%
iter 86430: loss 3.4844, time 183.27ms, ETA: 1d 4h, progress: 14.4%
iter 86440: loss 3.4844, time 181.46ms, ETA: 1d 4h, progress: 14.4%
iter 86450: loss 3.3125, time 186.65ms, ETA: 1d 4h, progress: 14.4%
iter 86460: loss 3.2969, time 184.26ms, ETA: 1d 4h, progress: 14.4%
iter 86470: loss 3.4375, time 184.90ms, ETA: 1d 4h, progress: 14.4%
iter 86480: loss 3.5156, time 180.11ms, ETA: 1d 4h, progress: 14.4%
iter 86490: loss 3.3125, time 190.15ms, ETA: 1d 4h, progress: 14.4%
iter 86500: loss 3.4219, time 188.77ms, ETA: 1d 4h, progress: 14.4%
iter 86510: loss 3.2969, time 186.45ms, ETA: 1d 4h, progress: 14.4%
iter 86520: loss 3.2969, time 180.99ms, ETA: 1d 4h, progress: 14.4%
iter 86530: loss 3.3750, time 183.57ms, ETA: 1d 4h, progress: 14.4%
iter 86540: loss 3.4375, time 183.60ms, ETA: 1d 4h, progress: 14.4%
iter 86550: loss 3.3594, time 189.14ms, ETA: 1d 4h, progress: 14.4%
iter 86560: loss 3.4844, time 179.97ms, ETA: 1d 4h, progress: 14.4%
iter 86570: loss 3.1250, time 188.43ms, ETA: 1d 4h, progress: 14.4%
iter 86580: loss 3.2969, time 184.66ms, ETA: 1d 4h, progress: 14.4%
iter 86590: loss 3.2500, time 190.33ms, ETA: 1d 4h, progress: 14.4%
iter 86600: loss 3.1406, time 184.21ms, ETA: 1d 4h, progress: 14.4%
iter 86610: loss 3.5938, time 186.02ms, ETA: 1d 4h, progress: 14.4%
iter 86620: loss 3.0781, time 187.63ms, ETA: 1d 4h, progress: 14.4%
iter 86630: loss 3.1719, time 186.84ms, ETA: 1d 4h, progress: 14.4%
iter 86640: loss 3.4219, time 181.68ms, ETA: 1d 4h, progress: 14.4%
iter 86650: loss 3.2969, time 184.28ms, ETA: 1d 4h, progress: 14.4%
iter 86660: loss 3.3125, time 184.58ms, ETA: 1d 4h, progress: 14.4%
iter 86670: loss 3.2344, time 187.51ms, ETA: 1d 4h, progress: 14.4%
iter 86680: loss 3.3438, time 180.95ms, ETA: 1d 4h, progress: 14.4%
iter 86690: loss 3.2656, time 187.78ms, ETA: 1d 4h, progress: 14.4%
iter 86700: loss 3.3281, time 185.37ms, ETA: 1d 4h, progress: 14.4%
iter 86710: loss 3.2969, time 189.68ms, ETA: 1d 4h, progress: 14.5%
iter 86720: loss 3.4531, time 182.62ms, ETA: 1d 4h, progress: 14.5%
iter 86730: loss 3.3125, time 188.47ms, ETA: 1d 4h, progress: 14.5%
iter 86740: loss 3.5156, time 183.33ms, ETA: 1d 4h, progress: 14.5%
iter 86750: loss 3.3750, time 184.06ms, ETA: 1d 4h, progress: 14.5%
iter 86760: loss 3.3906, time 183.30ms, ETA: 1d 4h, progress: 14.5%
