step 0: train loss 10.9886, val loss 10.9897
iter 8310: loss 3.2721, time 733.19ms, mfu 16.76%, ETA: 6d 2h, progress: 1.4%
iter 8320: loss 3.1726, time 727.74ms, mfu 17.40%, ETA: 6d 2h, progress: 1.4%
iter 8330: loss 3.2392, time 725.63ms, mfu 17.98%, ETA: 6d 2h, progress: 1.4%
iter 8340: loss 3.2007, time 734.46ms, mfu 18.47%, ETA: 6d 2h, progress: 1.4%
iter 8350: loss 3.1629, time 733.13ms, mfu 18.92%, ETA: 6d 2h, progress: 1.4%
iter 8360: loss 3.1782, time 734.95ms, mfu 19.32%, ETA: 6d 2h, progress: 1.4%
iter 8370: loss 3.2275, time 733.78ms, mfu 19.68%, ETA: 6d 2h, progress: 1.4%
iter 8380: loss 2.8942, time 740.66ms, mfu 19.99%, ETA: 6d 2h, progress: 1.4%
iter 8390: loss 3.0798, time 733.89ms, mfu 20.28%, ETA: 6d 2h, progress: 1.4%
iter 8400: loss 3.1701, time 727.05ms, mfu 20.57%, ETA: 6d 2h, progress: 1.4%
iter 8410: loss 3.1523, time 737.90ms, mfu 20.79%, ETA: 6d 2h, progress: 1.4%
iter 8420: loss 3.4096, time 737.29ms, mfu 21.00%, ETA: 6d 2h, progress: 1.4%
iter 8430: loss 3.2523, time 731.48ms, mfu 21.20%, ETA: 6d 2h, progress: 1.4%
iter 8440: loss 3.0488, time 732.42ms, mfu 21.38%, ETA: 6d 2h, progress: 1.4%
iter 8450: loss 3.4092, time 731.22ms, mfu 21.54%, ETA: 6d 2h, progress: 1.4%
iter 8460: loss 3.1251, time 735.40ms, mfu 21.68%, ETA: 6d 2h, progress: 1.4%
iter 8470: loss 3.1990, time 737.92ms, mfu 21.79%, ETA: 6d 2h, progress: 1.4%
iter 8480: loss 3.2994, time 735.39ms, mfu 21.90%, ETA: 6d 2h, progress: 1.4%
iter 8490: loss 3.1876, time 738.19ms, mfu 21.99%, ETA: 6d 2h, progress: 1.4%
iter 8500: loss 3.3107, time 738.20ms, mfu 22.07%, ETA: 6d 2h, progress: 1.4%
iter 8510: loss 3.1991, time 733.22ms, mfu 22.16%, ETA: 6d 2h, progress: 1.4%
iter 8520: loss 3.3697, time 725.65ms, mfu 22.26%, ETA: 6d 2h, progress: 1.4%
iter 8530: loss 3.1624, time 740.42ms, mfu 22.31%, ETA: 6d 2h, progress: 1.4%
iter 8540: loss 3.3213, time 745.02ms, mfu 22.34%, ETA: 6d 2h, progress: 1.4%
iter 8550: loss 3.2156, time 729.74ms, mfu 22.41%, ETA: 6d 2h, progress: 1.4%
iter 8560: loss 3.1767, time 743.66ms, mfu 22.43%, ETA: 6d 2h, progress: 1.4%
iter 8570: loss 3.0217, time 715.08ms, mfu 22.54%, ETA: 6d 2h, progress: 1.4%
iter 8580: loss 2.9944, time 748.62ms, mfu 22.54%, ETA: 6d 2h, progress: 1.4%
iter 8590: loss 3.1437, time 731.33ms, mfu 22.59%, ETA: 6d 2h, progress: 1.4%
iter 8600: loss 3.1152, time 740.65ms, mfu 22.60%, ETA: 6d 1h, progress: 1.4%
iter 8610: loss 3.1825, time 738.66ms, mfu 22.62%, ETA: 6d 1h, progress: 1.4%
iter 8620: loss 3.2290, time 734.04ms, mfu 22.65%, ETA: 6d 1h, progress: 1.4%
iter 8630: loss 3.2402, time 738.60ms, mfu 22.66%, ETA: 6d 1h, progress: 1.4%
iter 8640: loss 3.3026, time 746.18ms, mfu 22.65%, ETA: 6d 1h, progress: 1.4%
iter 8650: loss 3.3299, time 744.68ms, mfu 22.65%, ETA: 6d 1h, progress: 1.4%
iter 8660: loss 3.1567, time 742.03ms, mfu 22.65%, ETA: 6d 1h, progress: 1.4%
iter 8670: loss 3.0113, time 716.55ms, mfu 22.74%, ETA: 6d 1h, progress: 1.4%
iter 8680: loss 3.1700, time 734.23ms, mfu 22.75%, ETA: 6d 1h, progress: 1.4%
iter 8690: loss 3.3269, time 716.49ms, mfu 22.83%, ETA: 6d 1h, progress: 1.4%
iter 8700: loss 3.1041, time 734.83ms, mfu 22.84%, ETA: 6d 1h, progress: 1.5%
iter 8710: loss 3.2661, time 730.37ms, mfu 22.86%, ETA: 6d 1h, progress: 1.5%
iter 8720: loss 3.1859, time 725.24ms, mfu 22.89%, ETA: 6d 1h, progress: 1.5%
iter 8730: loss 3.1801, time 736.15ms, mfu 22.89%, ETA: 6d 1h, progress: 1.5%
iter 8740: loss 3.1959, time 739.24ms, mfu 22.88%, ETA: 6d 1h, progress: 1.5%
iter 8750: loss 3.0337, time 738.05ms, mfu 22.87%, ETA: 6d 1h, progress: 1.5%
iter 8760: loss 3.2335, time 723.61ms, mfu 22.91%, ETA: 6d 1h, progress: 1.5%
iter 8770: loss 3.2277, time 738.78ms, mfu 22.90%, ETA: 6d 1h, progress: 1.5%
iter 8780: loss 3.2354, time 737.76ms, mfu 22.89%, ETA: 6d 1h, progress: 1.5%
iter 8790: loss 3.2095, time 743.57ms, mfu 22.86%, ETA: 6d 1h, progress: 1.5%
iter 8800: loss 3.1323, time 723.64ms, mfu 22.90%, ETA: 6d 1h, progress: 1.5%
iter 8810: loss 3.2929, time 737.22ms, mfu 22.90%, ETA: 6d 1h, progress: 1.5%
iter 8820: loss 3.2678, time 735.61ms, mfu 22.90%, ETA: 6d 1h, progress: 1.5%
iter 8830: loss 3.2867, time 736.43ms, mfu 22.89%, ETA: 6d 1h, progress: 1.5%
iter 8840: loss 3.2034, time 746.51ms, mfu 22.86%, ETA: 6d 1h, progress: 1.5%
iter 8850: loss 3.2118, time 750.19ms, mfu 22.81%, ETA: 6d 1h, progress: 1.5%
iter 8860: loss 3.2776, time 722.76ms, mfu 22.86%, ETA: 6d 1h, progress: 1.5%
iter 8870: loss 3.2369, time 739.10ms, mfu 22.85%, ETA: 6d 1h, progress: 1.5%
iter 8880: loss 3.2374, time 745.89ms, mfu 22.82%, ETA: 6d 1h, progress: 1.5%
iter 8890: loss 3.4108, time 732.11ms, mfu 22.84%, ETA: 6d 1h, progress: 1.5%
iter 8900: loss 3.3905, time 748.06ms, mfu 22.81%, ETA: 6d 1h, progress: 1.5%
iter 8910: loss 3.2425, time 738.74ms, mfu 22.81%, ETA: 6d 1h, progress: 1.5%
iter 8920: loss 3.4115, time 740.24ms, mfu 22.80%, ETA: 6d 1h, progress: 1.5%
iter 8930: loss 3.1648, time 743.98ms, mfu 22.78%, ETA: 6d 0h, progress: 1.5%
iter 8940: loss 3.1519, time 727.88ms, mfu 22.82%, ETA: 6d 0h, progress: 1.5%
iter 8950: loss 3.3142, time 720.71ms, mfu 22.87%, ETA: 6d 0h, progress: 1.5%
iter 8960: loss 3.1302, time 724.31ms, mfu 22.91%, ETA: 6d 0h, progress: 1.5%
iter 8970: loss 3.0890, time 739.32ms, mfu 22.89%, ETA: 6d 0h, progress: 1.5%
iter 8980: loss 3.1278, time 738.86ms, mfu 22.88%, ETA: 6d 0h, progress: 1.5%
iter 8990: loss 3.1449, time 723.98ms, mfu 22.92%, ETA: 6d 0h, progress: 1.5%
step 9000: train loss 3.2265, val loss 3.2212 | ETA: 6d 1h (2025-09-02 14:57:30) | Progress: 1.5%
saving checkpoint to out
iter 9000: loss 3.2818, time 19811.72ms, mfu 20.71%, ETA: 6d 1h, progress: 1.5%
iter 9010: loss 3.1007, time 714.35ms, mfu 21.00%, ETA: 6d 1h, progress: 1.5%
iter 9020: loss 3.1390, time 716.02ms, mfu 21.25%, ETA: 6d 1h, progress: 1.5%
iter 9030: loss 3.1010, time 715.34ms, mfu 21.48%, ETA: 6d 1h, progress: 1.5%
iter 9040: loss 3.2788, time 718.89ms, mfu 21.67%, ETA: 6d 1h, progress: 1.5%
iter 9050: loss 3.2147, time 720.42ms, mfu 21.84%, ETA: 6d 0h, progress: 1.5%
iter 9060: loss 3.4639, time 721.21ms, mfu 21.99%, ETA: 6d 0h, progress: 1.5%
iter 9070: loss 3.2418, time 727.76ms, mfu 22.10%, ETA: 6d 0h, progress: 1.5%
iter 9080: loss 3.2509, time 724.04ms, mfu 22.22%, ETA: 6d 0h, progress: 1.5%
iter 9090: loss 3.2925, time 728.74ms, mfu 22.31%, ETA: 6d 0h, progress: 1.5%
iter 9100: loss 3.2719, time 731.09ms, mfu 22.38%, ETA: 6d 0h, progress: 1.5%
iter 9110: loss 3.2312, time 729.24ms, mfu 22.45%, ETA: 6d 0h, progress: 1.5%
iter 9120: loss 3.1673, time 730.26ms, mfu 22.51%, ETA: 6d 0h, progress: 1.5%
iter 9130: loss 3.3665, time 740.85ms, mfu 22.53%, ETA: 6d 0h, progress: 1.5%
iter 9140: loss 3.1069, time 734.40ms, mfu 22.57%, ETA: 6d 0h, progress: 1.5%
iter 9150: loss 3.0291, time 733.06ms, mfu 22.61%, ETA: 6d 0h, progress: 1.5%
iter 9160: loss 3.2359, time 727.83ms, mfu 22.66%, ETA: 6d 0h, progress: 1.5%
iter 9170: loss 3.0866, time 741.18ms, mfu 22.66%, ETA: 6d 0h, progress: 1.5%
iter 9180: loss 3.3133, time 734.52ms, mfu 22.69%, ETA: 6d 0h, progress: 1.5%
iter 9190: loss 3.0365, time 737.20ms, mfu 22.70%, ETA: 6d 0h, progress: 1.5%
iter 9200: loss 3.1713, time 739.77ms, mfu 22.71%, ETA: 6d 0h, progress: 1.5%
iter 9210: loss 3.1932, time 742.35ms, mfu 22.71%, ETA: 6d 0h, progress: 1.5%
iter 9220: loss 3.1931, time 739.58ms, mfu 22.71%, ETA: 6d 0h, progress: 1.5%
iter 9230: loss 3.4066, time 740.16ms, mfu 22.71%, ETA: 6d 0h, progress: 1.5%
iter 9240: loss 3.5034, time 729.67ms, mfu 22.75%, ETA: 6d 0h, progress: 1.5%
iter 9250: loss 3.1470, time 735.49ms, mfu 22.76%, ETA: 6d 0h, progress: 1.5%
iter 9260: loss 3.0526, time 739.42ms, mfu 22.76%, ETA: 6d 0h, progress: 1.5%
iter 9270: loss 3.1228, time 721.20ms, mfu 22.82%, ETA: 6d 0h, progress: 1.5%
iter 9280: loss 3.2237, time 725.74ms, mfu 22.86%, ETA: 6d 0h, progress: 1.5%
iter 9290: loss 3.2302, time 735.75ms, mfu 22.86%, ETA: 6d 0h, progress: 1.5%
iter 9300: loss 3.1540, time 738.17ms, mfu 22.85%, ETA: 6d 0h, progress: 1.6%
iter 9310: loss 2.9677, time 739.92ms, mfu 22.84%, ETA: 6d 0h, progress: 1.6%
iter 9320: loss 2.9794, time 746.17ms, mfu 22.82%, ETA: 6d 0h, progress: 1.6%
iter 9330: loss 3.3034, time 736.33ms, mfu 22.82%, ETA: 6d 0h, progress: 1.6%
iter 9340: loss 3.2410, time 742.23ms, mfu 22.81%, ETA: 6d 0h, progress: 1.6%
iter 9350: loss 3.3703, time 739.37ms, mfu 22.80%, ETA: 6d 0h, progress: 1.6%
iter 9360: loss 2.9301, time 739.65ms, mfu 22.80%, ETA: 6d 0h, progress: 1.6%
iter 9370: loss 3.3517, time 731.58ms, mfu 22.82%, ETA: 6d 0h, progress: 1.6%
iter 9380: loss 3.1383, time 739.41ms, mfu 22.81%, ETA: 6d 0h, progress: 1.6%
iter 9390: loss 3.2556, time 738.46ms, mfu 22.81%, ETA: 5d 23h, progress: 1.6%
iter 9400: loss 3.3450, time 741.31ms, mfu 22.80%, ETA: 5d 23h, progress: 1.6%
iter 9410: loss 3.2493, time 735.87ms, mfu 22.81%, ETA: 5d 23h, progress: 1.6%
iter 9420: loss 3.1160, time 742.13ms, mfu 22.80%, ETA: 5d 23h, progress: 1.6%
iter 9430: loss 3.3619, time 725.74ms, mfu 22.84%, ETA: 5d 23h, progress: 1.6%
iter 9440: loss 3.2318, time 735.24ms, mfu 22.84%, ETA: 5d 23h, progress: 1.6%
iter 9450: loss 3.3872, time 729.42ms, mfu 22.86%, ETA: 5d 23h, progress: 1.6%
iter 9460: loss 3.2677, time 724.67ms, mfu 22.90%, ETA: 5d 23h, progress: 1.6%
iter 9470: loss 3.1582, time 741.01ms, mfu 22.88%, ETA: 5d 23h, progress: 1.6%
iter 9480: loss 3.3652, time 732.78ms, mfu 22.89%, ETA: 5d 23h, progress: 1.6%
iter 9490: loss 2.8390, time 723.31ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9500: loss 3.0742, time 733.92ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9510: loss 3.2012, time 720.66ms, mfu 22.97%, ETA: 5d 23h, progress: 1.6%
iter 9520: loss 3.3450, time 718.34ms, mfu 23.02%, ETA: 5d 23h, progress: 1.6%
iter 9530: loss 3.1464, time 741.00ms, mfu 22.99%, ETA: 5d 23h, progress: 1.6%
iter 9540: loss 3.0845, time 740.07ms, mfu 22.96%, ETA: 5d 23h, progress: 1.6%
iter 9550: loss 3.3114, time 731.10ms, mfu 22.97%, ETA: 5d 23h, progress: 1.6%
iter 9560: loss 3.0188, time 737.74ms, mfu 22.95%, ETA: 5d 23h, progress: 1.6%
iter 9570: loss 2.9923, time 722.66ms, mfu 22.99%, ETA: 5d 23h, progress: 1.6%
iter 9580: loss 3.2233, time 729.81ms, mfu 23.00%, ETA: 5d 23h, progress: 1.6%
iter 9590: loss 3.2235, time 739.74ms, mfu 22.97%, ETA: 5d 23h, progress: 1.6%
iter 9600: loss 3.2308, time 740.42ms, mfu 22.95%, ETA: 5d 23h, progress: 1.6%
iter 9610: loss 3.2576, time 738.74ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9620: loss 3.2255, time 734.39ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9630: loss 3.3164, time 734.17ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9640: loss 3.2117, time 721.57ms, mfu 22.97%, ETA: 5d 23h, progress: 1.6%
iter 9650: loss 3.2789, time 744.72ms, mfu 22.93%, ETA: 5d 23h, progress: 1.6%
iter 9660: loss 3.2732, time 737.15ms, mfu 22.92%, ETA: 5d 23h, progress: 1.6%
iter 9670: loss 3.3471, time 740.28ms, mfu 22.90%, ETA: 5d 23h, progress: 1.6%
iter 9680: loss 3.3764, time 732.47ms, mfu 22.91%, ETA: 5d 23h, progress: 1.6%
iter 9690: loss 3.0928, time 739.88ms, mfu 22.90%, ETA: 5d 23h, progress: 1.6%
iter 9700: loss 3.3285, time 727.70ms, mfu 22.92%, ETA: 5d 23h, progress: 1.6%
iter 9710: loss 3.2805, time 738.16ms, mfu 22.91%, ETA: 5d 23h, progress: 1.6%
iter 9720: loss 3.1039, time 734.06ms, mfu 22.91%, ETA: 5d 23h, progress: 1.6%
iter 9730: loss 3.1912, time 740.42ms, mfu 22.89%, ETA: 5d 23h, progress: 1.6%
iter 9740: loss 3.1619, time 735.79ms, mfu 22.89%, ETA: 5d 23h, progress: 1.6%
iter 9750: loss 2.9935, time 739.52ms, mfu 22.88%, ETA: 5d 23h, progress: 1.6%
iter 9760: loss 3.3266, time 728.71ms, mfu 22.90%, ETA: 5d 23h, progress: 1.6%
iter 9770: loss 3.3260, time 740.41ms, mfu 22.88%, ETA: 5d 22h, progress: 1.6%
iter 9780: loss 3.1776, time 722.46ms, mfu 22.92%, ETA: 5d 22h, progress: 1.6%
iter 9790: loss 3.1801, time 739.99ms, mfu 22.91%, ETA: 5d 22h, progress: 1.6%
iter 9800: loss 3.1960, time 724.35ms, mfu 22.94%, ETA: 5d 22h, progress: 1.6%
iter 9810: loss 3.3273, time 736.49ms, mfu 22.93%, ETA: 5d 22h, progress: 1.6%
iter 9820: loss 3.1322, time 726.02ms, mfu 22.96%, ETA: 5d 22h, progress: 1.6%
iter 9830: loss 3.2055, time 742.62ms, mfu 22.93%, ETA: 5d 22h, progress: 1.6%
iter 9840: loss 3.1544, time 740.39ms, mfu 22.91%, ETA: 5d 22h, progress: 1.6%
iter 9850: loss 3.0473, time 741.10ms, mfu 22.89%, ETA: 5d 22h, progress: 1.6%
iter 9860: loss 3.1745, time 741.45ms, mfu 22.87%, ETA: 5d 22h, progress: 1.6%
iter 9870: loss 3.2215, time 740.32ms, mfu 22.86%, ETA: 5d 22h, progress: 1.6%
iter 9880: loss 3.1546, time 741.75ms, mfu 22.84%, ETA: 5d 22h, progress: 1.6%
iter 9890: loss 3.1896, time 719.68ms, mfu 22.90%, ETA: 5d 22h, progress: 1.6%
iter 9900: loss 3.2490, time 740.91ms, mfu 22.88%, ETA: 5d 22h, progress: 1.7%
iter 9910: loss 3.2661, time 725.59ms, mfu 22.91%, ETA: 5d 22h, progress: 1.7%
iter 9920: loss 3.2267, time 741.56ms, mfu 22.89%, ETA: 5d 22h, progress: 1.7%
iter 9930: loss 3.1651, time 737.50ms, mfu 22.88%, ETA: 5d 22h, progress: 1.7%
iter 9940: loss 3.2767, time 739.58ms, mfu 22.87%, ETA: 5d 22h, progress: 1.7%
iter 9950: loss 3.1870, time 739.11ms, mfu 22.86%, ETA: 5d 22h, progress: 1.7%
iter 9960: loss 3.2155, time 742.91ms, mfu 22.84%, ETA: 5d 22h, progress: 1.7%
iter 9970: loss 3.2263, time 741.87ms, mfu 22.82%, ETA: 5d 22h, progress: 1.7%
iter 9980: loss 3.2016, time 735.93ms, mfu 22.83%, ETA: 5d 22h, progress: 1.7%
iter 9990: loss 3.1925, time 723.14ms, mfu 22.87%, ETA: 5d 22h, progress: 1.7%
step 10000: train loss 3.1962, val loss 3.2148 | ETA: 5d 22h (2025-09-02 12:46:17) | Progress: 1.7%
saving checkpoint to out
iter 10000: loss 3.1703, time 20061.06ms, mfu 20.67%, ETA: 5d 22h, progress: 1.7%
iter 10010: loss 3.1381, time 711.45ms, mfu 20.97%, ETA: 5d 22h, progress: 1.7%
iter 10020: loss 2.8627, time 716.27ms, mfu 21.22%, ETA: 5d 22h, progress: 1.7%
iter 10030: loss 3.0081, time 720.30ms, mfu 21.44%, ETA: 5d 22h, progress: 1.7%
iter 10040: loss 3.3342, time 723.16ms, mfu 21.62%, ETA: 5d 22h, progress: 1.7%
iter 10050: loss 3.0024, time 722.01ms, mfu 21.79%, ETA: 5d 22h, progress: 1.7%
iter 10060: loss 2.8386, time 725.35ms, mfu 21.93%, ETA: 5d 22h, progress: 1.7%
iter 10070: loss 3.1242, time 730.94ms, mfu 22.04%, ETA: 5d 22h, progress: 1.7%
iter 10080: loss 3.1425, time 720.32ms, mfu 22.17%, ETA: 5d 22h, progress: 1.7%
iter 10090: loss 3.2216, time 721.67ms, mfu 22.29%, ETA: 5d 22h, progress: 1.7%
iter 10100: loss 3.0841, time 737.19ms, mfu 22.34%, ETA: 5d 22h, progress: 1.7%
iter 10110: loss 3.2889, time 736.37ms, mfu 22.40%, ETA: 5d 22h, progress: 1.7%
iter 10120: loss 3.1291, time 737.60ms, mfu 22.44%, ETA: 5d 22h, progress: 1.7%
iter 10130: loss 3.0276, time 719.95ms, mfu 22.53%, ETA: 5d 22h, progress: 1.7%
iter 10140: loss 3.4119, time 734.13ms, mfu 22.57%, ETA: 5d 22h, progress: 1.7%
iter 10150: loss 3.2737, time 731.41ms, mfu 22.62%, ETA: 5d 22h, progress: 1.7%
iter 10160: loss 3.2722, time 721.80ms, mfu 22.69%, ETA: 5d 22h, progress: 1.7%
iter 10170: loss 3.2051, time 729.26ms, mfu 22.73%, ETA: 5d 22h, progress: 1.7%
iter 10180: loss 3.0939, time 741.72ms, mfu 22.72%, ETA: 5d 22h, progress: 1.7%
iter 10190: loss 3.2105, time 740.63ms, mfu 22.72%, ETA: 5d 22h, progress: 1.7%
iter 10200: loss 3.0847, time 738.61ms, mfu 22.73%, ETA: 5d 22h, progress: 1.7%
iter 10210: loss 3.1859, time 739.51ms, mfu 22.73%, ETA: 5d 22h, progress: 1.7%
iter 10220: loss 3.1051, time 728.16ms, mfu 22.77%, ETA: 5d 22h, progress: 1.7%
iter 10230: loss 3.2727, time 729.87ms, mfu 22.80%, ETA: 5d 22h, progress: 1.7%
iter 10240: loss 3.1091, time 736.04ms, mfu 22.81%, ETA: 5d 22h, progress: 1.7%
iter 10250: loss 3.4143, time 736.60ms, mfu 22.81%, ETA: 5d 22h, progress: 1.7%
iter 10260: loss 3.1665, time 742.67ms, mfu 22.80%, ETA: 5d 22h, progress: 1.7%
iter 10270: loss 3.2412, time 740.11ms, mfu 22.79%, ETA: 5d 22h, progress: 1.7%
iter 10280: loss 3.3700, time 737.18ms, mfu 22.80%, ETA: 5d 22h, progress: 1.7%
iter 10290: loss 2.9753, time 723.01ms, mfu 22.84%, ETA: 5d 22h, progress: 1.7%
iter 10300: loss 3.1121, time 737.24ms, mfu 22.84%, ETA: 5d 21h, progress: 1.7%
iter 10310: loss 3.0969, time 733.88ms, mfu 22.85%, ETA: 5d 21h, progress: 1.7%
iter 10320: loss 2.8843, time 732.42ms, mfu 22.87%, ETA: 5d 21h, progress: 1.7%
iter 10330: loss 3.1261, time 737.77ms, mfu 22.86%, ETA: 5d 21h, progress: 1.7%
iter 10340: loss 3.0979, time 736.41ms, mfu 22.86%, ETA: 5d 21h, progress: 1.7%
iter 10350: loss 3.1300, time 736.75ms, mfu 22.86%, ETA: 5d 21h, progress: 1.7%
iter 10360: loss 3.2089, time 735.31ms, mfu 22.86%, ETA: 5d 21h, progress: 1.7%
iter 10370: loss 3.3010, time 740.58ms, mfu 22.85%, ETA: 5d 21h, progress: 1.7%
iter 10380: loss 3.0172, time 720.97ms, mfu 22.90%, ETA: 5d 21h, progress: 1.7%
iter 10390: loss 3.1024, time 738.77ms, mfu 22.89%, ETA: 5d 21h, progress: 1.7%
iter 10400: loss 3.3954, time 722.58ms, mfu 22.93%, ETA: 5d 21h, progress: 1.7%
iter 10410: loss 3.2261, time 733.09ms, mfu 22.93%, ETA: 5d 21h, progress: 1.7%
iter 10420: loss 3.3599, time 738.81ms, mfu 22.92%, ETA: 5d 21h, progress: 1.7%
iter 10430: loss 3.0300, time 735.89ms, mfu 22.91%, ETA: 5d 21h, progress: 1.7%
iter 10440: loss 3.1063, time 740.93ms, mfu 22.89%, ETA: 5d 21h, progress: 1.7%
iter 10450: loss 3.3796, time 722.24ms, mfu 22.93%, ETA: 5d 21h, progress: 1.7%
iter 10460: loss 3.2715, time 736.70ms, mfu 22.93%, ETA: 5d 21h, progress: 1.7%
iter 10470: loss 3.2808, time 740.10ms, mfu 22.91%, ETA: 5d 21h, progress: 1.7%
iter 10480: loss 3.1278, time 733.82ms, mfu 22.91%, ETA: 5d 21h, progress: 1.7%
iter 10490: loss 3.2666, time 734.90ms, mfu 22.91%, ETA: 5d 21h, progress: 1.7%
iter 10500: loss 3.1110, time 731.30ms, mfu 22.92%, ETA: 5d 21h, progress: 1.8%
iter 10510: loss 3.1736, time 740.88ms, mfu 22.90%, ETA: 5d 21h, progress: 1.8%
iter 10520: loss 3.2441, time 738.33ms, mfu 22.89%, ETA: 5d 21h, progress: 1.8%
iter 10530: loss 2.8753, time 742.25ms, mfu 22.87%, ETA: 5d 21h, progress: 1.8%
iter 10540: loss 3.0496, time 717.61ms, mfu 22.93%, ETA: 5d 21h, progress: 1.8%
iter 10550: loss 3.2504, time 737.60ms, mfu 22.92%, ETA: 5d 21h, progress: 1.8%
iter 10560: loss 3.1027, time 737.73ms, mfu 22.91%, ETA: 5d 21h, progress: 1.8%
iter 10570: loss 3.2327, time 738.21ms, mfu 22.90%, ETA: 5d 21h, progress: 1.8%
iter 10580: loss 3.2328, time 739.89ms, mfu 22.88%, ETA: 5d 21h, progress: 1.8%
iter 10590: loss 3.1532, time 741.19ms, mfu 22.86%, ETA: 5d 21h, progress: 1.8%
iter 10600: loss 2.9410, time 723.14ms, mfu 22.91%, ETA: 5d 21h, progress: 1.8%
iter 10610: loss 3.0665, time 739.30ms, mfu 22.89%, ETA: 5d 21h, progress: 1.8%
iter 10620: loss 3.1503, time 722.21ms, mfu 22.93%, ETA: 5d 21h, progress: 1.8%
iter 10630: loss 3.1516, time 739.37ms, mfu 22.92%, ETA: 5d 21h, progress: 1.8%
iter 10640: loss 3.3212, time 737.65ms, mfu 22.91%, ETA: 5d 21h, progress: 1.8%
iter 10650: loss 3.2218, time 741.74ms, mfu 22.89%, ETA: 5d 21h, progress: 1.8%
iter 10660: loss 3.1208, time 735.00ms, mfu 22.89%, ETA: 5d 21h, progress: 1.8%
iter 10670: loss 3.0179, time 738.12ms, mfu 22.88%, ETA: 5d 21h, progress: 1.8%
iter 10680: loss 3.0087, time 742.88ms, mfu 22.86%, ETA: 5d 21h, progress: 1.8%
iter 10690: loss 3.2024, time 730.72ms, mfu 22.87%, ETA: 5d 21h, progress: 1.8%
iter 10700: loss 2.9798, time 733.58ms, mfu 22.88%, ETA: 5d 21h, progress: 1.8%
iter 10710: loss 3.3222, time 721.08ms, mfu 22.93%, ETA: 5d 21h, progress: 1.8%
iter 10720: loss 3.2748, time 733.47ms, mfu 22.93%, ETA: 5d 21h, progress: 1.8%
iter 10730: loss 3.0874, time 743.46ms, mfu 22.90%, ETA: 5d 21h, progress: 1.8%
iter 10740: loss 3.2047, time 740.14ms, mfu 22.89%, ETA: 5d 21h, progress: 1.8%
iter 10750: loss 3.1537, time 741.91ms, mfu 22.87%, ETA: 5d 20h, progress: 1.8%
iter 10760: loss 3.2677, time 739.24ms, mfu 22.86%, ETA: 5d 20h, progress: 1.8%
iter 10770: loss 3.1882, time 738.29ms, mfu 22.85%, ETA: 5d 20h, progress: 1.8%
iter 10780: loss 3.2040, time 738.15ms, mfu 22.85%, ETA: 5d 20h, progress: 1.8%
iter 10790: loss 3.2229, time 742.62ms, mfu 22.83%, ETA: 5d 20h, progress: 1.8%
iter 10800: loss 2.9907, time 737.96ms, mfu 22.83%, ETA: 5d 20h, progress: 1.8%
iter 10810: loss 3.3186, time 732.62ms, mfu 22.84%, ETA: 5d 20h, progress: 1.8%
iter 10820: loss 3.2980, time 734.11ms, mfu 22.85%, ETA: 5d 20h, progress: 1.8%
iter 10830: loss 3.4199, time 722.39ms, mfu 22.89%, ETA: 5d 20h, progress: 1.8%
iter 10840: loss 3.2416, time 742.51ms, mfu 22.87%, ETA: 5d 20h, progress: 1.8%
iter 10850: loss 3.2129, time 731.55ms, mfu 22.89%, ETA: 5d 20h, progress: 1.8%
iter 10860: loss 3.2692, time 724.31ms, mfu 22.92%, ETA: 5d 20h, progress: 1.8%
iter 10870: loss 3.1311, time 730.47ms, mfu 22.93%, ETA: 5d 20h, progress: 1.8%
iter 10880: loss 3.3130, time 735.96ms, mfu 22.93%, ETA: 5d 20h, progress: 1.8%
iter 10890: loss 3.2504, time 723.86ms, mfu 22.96%, ETA: 5d 20h, progress: 1.8%
iter 10900: loss 3.1522, time 736.68ms, mfu 22.95%, ETA: 5d 20h, progress: 1.8%
iter 10910: loss 3.2693, time 738.36ms, mfu 22.93%, ETA: 5d 20h, progress: 1.8%
iter 10920: loss 3.1958, time 737.10ms, mfu 22.92%, ETA: 5d 20h, progress: 1.8%
iter 10930: loss 3.0756, time 736.52ms, mfu 22.92%, ETA: 5d 20h, progress: 1.8%
iter 10940: loss 3.4014, time 720.74ms, mfu 22.96%, ETA: 5d 20h, progress: 1.8%
iter 10950: loss 3.0980, time 739.43ms, mfu 22.94%, ETA: 5d 20h, progress: 1.8%
iter 10960: loss 3.2665, time 719.08ms, mfu 22.99%, ETA: 5d 20h, progress: 1.8%
iter 10970: loss 3.1534, time 723.83ms, mfu 23.01%, ETA: 5d 20h, progress: 1.8%
iter 10980: loss 2.6668, time 728.77ms, mfu 23.02%, ETA: 5d 20h, progress: 1.8%
iter 10990: loss 3.0583, time 742.07ms, mfu 22.99%, ETA: 5d 20h, progress: 1.8%
step 11000: train loss 3.1849, val loss 3.1905 | ETA: 5d 20h (2025-09-02 10:59:08) | Progress: 1.8%
saving checkpoint to out
